date, aqi
2018/6/1, 22
2018/6/2, 29
2018/6/3, 29
2018/6/4, 33
2018/6/5, 44
2018/6/6, 40
2018/6/7, 39
2018/6/8, 40
2018/6/9, 43
2018/6/10, 38
2018/6/11, 33
2018/6/12, 40
2018/6/13, 36
2018/6/14, 30
2018/6/15, 31
2018/6/16, 21
2018/6/17, 23
2018/6/18, 25
2018/6/19, 20
2018/6/20, 28
2018/6/21, 31
2018/6/22, 35
2018/6/23, 31
2018/6/24, 21
2018/6/25, 21
2018/6/26, 32
2018/6/27, 28
2018/6/28, 27
2018/6/29, 24
2018/6/30, 28
2018/1/1, 20
2018/1/2, 24
2018/1/3, 26
2018/1/4, 31
2018/1/5, 36
2018/1/6, 31
2018/1/7, 33
2018/1/8, 36
2018/1/9, 29
2018/1/10, 21
2018/1/11, 19
2018/1/12, 21
2018/1/13, 28
2018/1/14, 40
2018/1/15, 31
2018/1/16, 38
2018/1/17, 46
2018/1/18, 50
2018/1/19, 36
2018/1/20, 32
2018/1/21, 40
2018/1/22, 31
2018/1/23, 33
2018/1/24, 26
2018/1/25, 24
2018/1/26, 31
2018/1/27, 30
2018/1/28, 32
2018/1/29, 27
2018/1/30, 26
2018/1/31, 30
2018/2/1, 28
2018/2/2, 34
2018/2/3, 34
2018/2/4, 31
2018/2/5, 21
2018/2/6, 28
2018/2/7, 37
2018/2/8, 44
2018/2/9, 50
2018/2/10, 54
2018/2/11, 50
2018/2/12, 43
2018/2/15, 29
2018/2/16, 41
2018/2/17, 33
2018/2/18, 38
2018/2/19, 38
2018/2/20, 36
2018/2/21, 38
2018/2/22, 47
2018/2/24, 35
2018/2/25, 27
2018/2/26, 25
2018/2/27, 47
2018/2/28, 45
2018/3/1, 43
2018/3/2, 44
2018/3/3, 53
2018/3/4, 41
2018/3/5, 34
2018/3/6, 40
2018/3/7, 46
2018/3/8, 36
2018/3/9, 36
2018/3/10, 25
2018/3/11, 26
2018/3/12, 35
2018/3/13, 31
2018/3/14, 44
2018/3/15, 45
2018/3/16, 45
2018/3/17, 49
2018/3/18, 51
2018/3/19, 42
2018/3/20, 50
2018/3/23, 45
2018/3/24, 36
2018/3/25, 40
2018/3/26, 42
2018/3/27, 32
2018/3/28, 31
2018/3/29, 44
2018/3/30, 47
2018/3/31, 33
2017/10/5, 30
2017/10/6, 34
2017/10/7, 40
2017/10/8, 24
2017/10/9, 19
2017/10/10, 22
2017/10/11, 24
2017/10/12, 27
2017/10/13, 25
2017/10/14, 26
2017/10/15, 30
2017/10/16, 31
2017/10/17, 42
2017/10/18, 53
2017/10/19, 44
2017/10/20, 38
2017/10/21, 31
2017/10/22, 26
2017/10/23, 25
2017/10/24, 28
2017/10/25, 36
2017/10/26, 31
2017/10/27, 34
2017/10/28, 25
2017/12/12, 36
2017/12/13, 43
2017/12/14, 34
2017/12/15, 36
2017/12/16, 34
2017/12/17, 33
2017/12/18, 26
2017/12/19, 24
2017/12/20, 34
2017/12/21, 41
2017/12/22, 34
2017/12/23, 49
2017/12/24, 33
2017/12/25, 22
2017/12/26, 19
2017/12/27, 21
2017/12/28, 28
2017/12/29, 34
2017/12/30, 33
2017/7/7, 31
2017/7/9, 31
2017/7/10, 42
2017/7/11, 42
2017/7/12, 24
2017/7/13, 22
2017/7/14, 20
2017/7/15, 23
2017/7/16, 35
2017/7/17, 31
2017/7/18, 35
2017/8/28, 20
2017/8/29, 24
2017/8/30, 26
2017/8/31, 34
2017/9/1, 31
2017/9/2, 23
2017/9/3, 28
2017/9/4, 32
2017/9/5, 28
2017/9/6, 23
2017/9/11, 20
2017/9/12, 27
2017/9/13, 44
2017/9/14, 32
2017/9/15, 23
2017/9/16, 16
2017/4/1, 52
2017/4/2, 20
2017/4/3, 14
2017/4/4, 22
2017/4/5, 19
2017/4/6, 22
2017/4/7, 26
2017/4/8, 28
2017/4/9, 41
2017/4/10, 29
2017/4/11, 38
2017/4/12, 46
2017/4/13, 35
