date, aqi
2016/2/24, 50
2016/2/25, 35
2016/2/26, 35
2016/2/27, 37
2016/2/28, 32
2016/2/29, 25
2016/3/1, 38
2016/3/2, 43
2016/3/3, 39
2016/3/4, 53
2016/3/5, 49
2016/3/6, 45
2016/3/7, 44
2016/3/8, 56
2016/3/9, 66
2016/3/10, 66
2016/3/11, 71
2016/3/12, 60
2016/3/13, 58
2016/3/14, 57
2016/3/15, 56
2016/3/16, 63
2016/3/17, 69
2016/3/18, 64
2016/3/19, 74
2016/3/20, 65
2016/3/21, 59
2016/3/22, 52
2016/3/23, 49
2016/3/24, 59
2016/3/25, 67
2016/3/26, 47
2016/3/27, 39
2016/3/28, 34
2016/3/29, 47
2016/3/30, 58
2016/3/31, 68
2015/10/1, 108
2015/10/2, 92
2015/10/3, 133
2015/10/4, 228
2015/10/5, 108
2015/10/6, 88
2015/10/7, 74
2015/10/8, 76
2015/10/9, 66
2015/10/10, 76
2015/10/11, 77
2015/10/12, 86
2015/10/13, 88
2015/10/14, 72
2015/10/15, 69
2015/10/16, 70
2015/10/17, 72
2015/10/18, 102
2015/10/19, 149
2015/10/20, 147
2015/10/21, 163
2015/10/22, 118
2015/10/23, 100
2015/10/24, 117
2015/10/25, 100
2015/10/26, 70
2015/10/27, 63
2015/10/28, 59
2015/10/29, 54
2015/10/30, 48
2015/10/31, 38
2015/11/1, 42
2015/11/2, 41
2015/11/3, 39
2015/11/4, 35
2015/11/5, 44
2015/11/6, 39
2015/11/7, 35
2015/11/8, 33
2015/11/9, 37
2015/11/10, 44
2015/11/11, 50
2015/11/12, 40
2015/11/13, 40
2015/11/14, 39
2015/11/15, 35
2015/11/16, 25
2015/11/17, 27
2015/11/18, 31
2015/11/19, 47
2015/11/20, 39
2015/11/21, 37
2015/11/22, 33
2015/11/23, 43
2015/11/24, 47
2015/11/25, 48
2015/11/26, 47
2015/11/27, 42
2015/11/28, 46
2015/11/29, 43
2015/11/30, 37
2015/12/1, 46
2015/12/2, 47
2015/12/3, 50
2015/12/4, 58
2015/12/5, 58
2015/12/6, 52
2015/12/7, 32
2015/12/8, 39
2015/12/9, 53
2015/12/10, 57
2015/12/11, 38
2015/12/12, 43
2015/12/13, 33
2015/12/14, 35
2015/12/15, 36
2015/12/16, 59
2015/12/17, 56
2015/12/18, 52
2015/12/19, 56
2015/12/20, 46
2015/12/21, 49
2015/12/22, 49
2015/12/23, 48
2015/12/24, 43
2015/12/25, 40
2015/12/26, 38
2015/12/27, 34
2015/12/28, 37
2015/12/29, 35
2015/12/30, 31
2015/7/1, 67
2015/7/2, 64
2015/7/3, 67
2015/7/4, 53
2015/7/5, 44
2015/7/6, 58
2015/7/7, 67
2015/7/8, 62
2015/7/9, 59
2015/7/10, 56
2015/7/11, 59
2015/7/12, 80
2015/7/13, 70
2015/7/14, 66
2015/7/15, 59
2015/7/16, 57
2015/7/17, 57
2015/7/18, 44
2015/7/19, 38
2015/7/20, 40
2015/7/21, 45
2015/7/22, 46
2015/7/23, 57
2015/7/24, 58
2015/7/25, 51
2015/7/26, 49
2015/7/27, 56
2015/7/28, 59
2015/7/29, 53
2015/7/30, 51
2015/7/31, 53
2015/8/1, 62
2015/8/2, 53
2015/8/3, 55
2015/8/4, 39
2015/8/5, 55
2015/8/6, 53
2015/8/7, 51
2015/8/8, 45
2015/8/9, 43
2015/8/10, 45
2015/8/11, 54
2015/8/12, 47
2015/8/13, 45
2015/8/14, 48
2015/8/15, 56
2015/8/16, 51
2015/8/17, 50
2015/8/18, 60
2015/8/20, 62
2015/8/21, 52
