date, aqi
2018/4/2, 36
2018/4/3, 42
2018/4/4, 40
2018/4/5, 58
2018/4/6, 49
2018/4/7, 47
2018/4/8, 40
2018/4/9, 29
2018/4/10, 35
2018/4/11, 36
2018/4/12, 52
2018/4/13, 59
2018/4/14, 39
2018/4/15, 33
2018/4/16, 22
2018/4/17, 31
2018/4/18, 32
2018/4/19, 31
2018/4/20, 30
2018/4/21, 34
2018/4/23, 29
2018/4/24, 35
2018/4/25, 34
2018/4/26, 26
2018/4/27, 27
2018/4/28, 32
2018/4/29, 31
2018/4/30, 29
2018/5/1, 37
2018/5/2, 36
2018/5/3, 36
2018/5/4, 39
2018/5/5, 31
2018/5/6, 37
2018/5/7, 34
2018/5/8, 38
2018/5/9, 40
2018/5/10, 37
2018/5/11, 33
2018/5/12, 36
2018/5/13, 31
2018/5/14, 33
2018/5/15, 29
2018/5/16, 42
2018/5/17, 40
2018/5/18, 40
2018/5/19, 37
2018/5/20, 29
2018/5/21, 29
2018/5/22, 33
2018/5/23, 39
2018/5/24, 35
2018/5/25, 32
2018/5/26, 43
2018/5/27, 26
2018/5/28, 33
2018/5/29, 31
2018/5/30, 34
2018/5/31, 32
2018/6/1, 28
2018/6/2, 30
2018/6/3, 33
2018/6/4, 36
2018/6/5, 46
2018/6/6, 50
2018/6/7, 50
2018/6/8, 48
2018/6/9, 51
2018/6/10, 39
2018/6/11, 34
2018/6/12, 44
2018/6/13, 38
2018/6/14, 35
2018/6/15, 28
2018/6/16, 21
2018/6/17, 19
2018/6/18, 21
2018/6/19, 20
2018/6/20, 27
2018/6/21, 30
2018/6/22, 30
2018/6/23, 27
2018/6/24, 25
2018/6/25, 19
2018/6/26, 28
2018/6/27, 27
2018/6/28, 24
2018/6/29, 19
2018/6/30, 26
2018/1/1, 18
2018/1/2, 21
2018/1/3, 23
2018/1/4, 24
2018/1/5, 23
2018/1/6, 26
2018/1/7, 34
2018/1/8, 36
2018/1/9, 27
2018/1/10, 20
2018/1/11, 14
2018/1/12, 14
2018/1/13, 20
2018/1/14, 34
2018/1/15, 35
2018/1/16, 38
2018/1/17, 49
2018/1/18, 35
2018/1/19, 33
2018/1/20, 30
2018/1/21, 31
2018/1/22, 28
2018/1/23, 26
2018/1/24, 24
2018/1/25, 25
2018/1/26, 31
2018/1/27, 39
2018/1/28, 30
2018/1/29, 24
2018/1/30, 25
2018/1/31, 29
2018/2/1, 28
2018/2/2, 33
2018/2/3, 33
2018/2/4, 36
2018/2/5, 28
2018/2/6, 30
2018/2/7, 40
2018/2/8, 41
2018/2/9, 49
2018/2/10, 49
2018/2/11, 54
2018/2/12, 36
2018/2/13, 38
2018/2/14, 28
2018/2/15, 39
2018/2/16, 37
2018/2/17, 32
2018/2/18, 37
2018/2/19, 47
2018/2/20, 37
2018/2/21, 52
2018/2/22, 36
2018/2/23, 35
2018/2/24, 28
2018/2/25, 31
2018/2/26, 30
2018/2/27, 51
2018/2/28, 44
2018/3/1, 41
2018/3/2, 45
2018/3/3, 49
2018/3/4, 45
2018/3/5, 33
2018/3/6, 32
2018/3/7, 44
2018/3/8, 37
2018/3/9, 33
2018/3/10, 24
2018/3/11, 24
2018/3/12, 34
2018/3/13, 27
2018/3/14, 47
2018/3/15, 44
2018/3/16, 38
2018/3/17, 46
2018/3/18, 56
2018/3/19, 39
2018/3/20, 40
2018/3/21, 38
2018/3/22, 35
2018/3/23, 50
2018/3/24, 37
2018/3/25, 45
2018/3/26, 38
2018/3/27, 27
2018/3/28, 46
2018/3/29, 42
2018/3/30, 48
2018/3/31, 35
2017/10/5, 23
2017/10/6, 42
2017/10/7, 44
2017/10/8, 30
2017/10/9, 47
2017/10/10, 27
2017/10/11, 29
2017/10/12, 32
2017/10/13, 30
2017/10/14, 37
2017/10/15, 38
2017/10/16, 35
2017/10/17, 46
2017/10/18, 61
2017/10/19, 53
2017/10/20, 47
2017/10/21, 40
2017/10/22, 29
2017/10/23, 28
2017/10/24, 33
2017/10/25, 43
2017/10/26, 34
2017/10/27, 35
2017/10/28, 35
2017/10/29, 32
2017/12/12, 31
2017/12/13, 36
2017/12/14, 32
2017/12/15, 36
2017/12/16, 32
2017/12/17, 36
2017/12/18, 34
2017/12/19, 31
2017/12/20, 31
2017/12/21, 44
2017/12/22, 45
2017/12/23, 50
2017/12/24, 43
2017/12/25, 26
2017/12/26, 22
2017/12/27, 26
2017/12/28, 34
2017/12/29, 38
2017/12/30, 28
2017/7/7, 24
2017/7/8, 23
2017/7/9, 27
2017/7/10, 36
2017/7/11, 35
2017/7/12, 18
2017/7/13, 18
2017/7/14, 17
2017/7/15, 18
2017/7/16, 28
2017/7/17, 27
2017/7/18, 28
2017/8/27, 17
2017/8/28, 17
2017/8/29, 22
2017/8/30, 23
2017/8/31, 34
2017/9/1, 30
2017/9/2, 19
2017/9/3, 28
2017/9/4, 26
2017/9/5, 30
2017/9/6, 30
2017/9/11, 20
2017/9/12, 30
2017/9/13, 48
2017/9/14, 35
2017/9/15, 23
2017/9/16, 13
2017/4/1, 52
2017/4/3, 27
2017/4/4, 25
2017/4/5, 27
2017/4/6, 25
2017/4/7, 32
2017/4/8, 33
2017/4/9, 40
2017/4/10, 35
2017/4/11, 35
2017/4/12, 49
2017/4/13, 41
2017/4/14, 35
2017/1/2, 23
2017/1/3, 22
2017/1/4, 24
2017/1/5, 29
2017/1/6, 32
2017/1/7, 30
2017/1/8, 28
2017/1/9, 44
2017/1/11, 65
2017/1/12, 64
2017/1/13, 63
2017/1/14, 51
2017/1/15, 33
2017/1/16, 22
2017/1/17, 30
2017/1/18, 31
2017/1/19, 37
2017/1/20, 50
2017/1/21, 44
2017/1/22, 42
2017/1/23, 28
2017/1/24, 21
2017/1/25, 20
2017/1/26, 28
2017/1/27, 27
2017/1/28, 37
2017/1/29, 35
2017/1/30, 45
2017/1/31, 31
2017/2/1, 38
2017/2/2, 46
2017/2/3, 53
2017/2/4, 54
2017/2/5, 58
2017/2/6, 47
2017/2/7, 41
2017/2/8, 43
2017/2/9, 43
2017/2/10, 45
2017/2/11, 44
2017/2/12, 47
2017/2/13, 36
2017/2/14, 37
2017/2/15, 41
2017/2/16, 40
2017/2/17, 42
2017/2/18, 54
2017/2/19, 55
2017/2/20, 50
2017/2/21, 39
2017/2/22, 43
2017/2/23, 44
2017/2/25, 56
2017/2/26, 32
2017/2/27, 23
2017/2/28, 29
2017/3/1, 38
2017/3/2, 43
2017/3/3, 39
2017/3/4, 40
2017/3/5, 43
2017/3/6, 37
2017/3/7, 37
2017/3/8, 52
2017/3/9, 53
2017/3/10, 56
2017/3/11, 56
2017/3/12, 49
2017/3/13, 44
2017/3/14, 44
2017/3/15, 53
2017/3/16, 53
2017/3/17, 53
2017/3/18, 43
2017/3/19, 45
2017/3/20, 41
2017/3/21, 39
2017/3/22, 34
2017/3/23, 43
2017/3/24, 51
2017/3/25, 44
2017/3/26, 42
2017/3/27, 45
2017/3/28, 35
2017/3/29, 35
2017/3/30, 35
2017/3/31, 42
2016/10/1, 44
2016/10/2, 40
2016/10/3, 40
2016/10/4, 44
2016/10/5, 42
2016/10/6, 48
2016/10/7, 43
2016/10/8, 42
2016/10/9, 43
2016/10/10, 39
2016/10/11, 23
2016/10/12, 28
2016/10/13, 30
2016/10/14, 29
2016/10/15, 33
2016/10/16, 30
2016/10/17, 25
2016/10/18, 28
2016/10/19, 43
2016/10/20, 54
2016/10/21, 46
2016/10/22, 39
2016/10/23, 35
2016/10/24, 31
2016/10/25, 33
2016/10/26, 38
2016/10/27, 40
2016/10/28, 36
2016/10/29, 41
2016/10/30, 33
2016/10/31, 25
2016/11/1, 23
2016/11/2, 45
2016/11/3, 41
2016/11/4, 32
2016/11/5, 26
2016/11/6, 23
2016/11/7, 25
2016/11/8, 39
2016/11/9, 43
2016/11/10, 36
2016/11/11, 45
2016/11/12, 35
2016/11/13, 40
2016/11/14, 30
2016/11/15, 50
2016/11/16, 41
2016/11/17, 40
2016/11/18, 45
2016/11/19, 40
2016/11/20, 34
2016/11/21, 27
2016/11/22, 39
2016/11/23, 47
2016/11/24, 52
2016/11/25, 50
2016/11/27, 51
2016/11/28, 39
2016/11/29, 35
2016/11/30, 37
2016/12/1, 46
2016/12/2, 34
2016/12/3, 23
2016/12/4, 37
2016/12/5, 39
2016/12/6, 41
2016/12/7, 53
2016/12/8, 49
2016/12/9, 57
2016/12/10, 48
2016/12/11, 37
2016/12/12, 35
2016/12/13, 36
2016/12/14, 39
2016/12/15, 47
2016/12/16, 56
2016/12/17, 54
2016/12/18, 57
2016/12/19, 40
2016/12/20, 27
2016/12/21, 27
2016/12/22, 33
2016/12/23, 51
2016/12/24, 38
2016/12/26, 28
2016/12/27, 24
2016/12/28, 36
2016/12/29, 50
2016/12/30, 53
2016/12/31, 50
2017/1/1, 43
2016/7/1, 74
2016/7/2, 74
2016/7/3, 69
2016/7/4, 63
2016/7/5, 69
2016/7/7, 48
2016/7/8, 40
2016/7/9, 34
2016/7/10, 51
2016/7/11, 56
2016/7/12, 56
2016/7/13, 76
2016/7/15, 57
2016/7/16, 56
2016/7/17, 45
2016/7/18, 24
2016/7/19, 26
2016/7/20, 29
2016/7/21, 36
2016/7/22, 39
2016/7/23, 53
2016/7/24, 45
2016/7/25, 37
2016/7/26, 47
2016/7/27, 50
2016/7/28, 56
2016/7/29, 53
2016/7/30, 57
2016/7/31, 59
2016/8/1, 52
2016/8/2, 52
2016/8/3, 54
2016/8/4, 52
2016/8/5, 56
2016/8/6, 60
2016/8/7, 58
2016/8/8, 57
2016/8/9, 67
2016/8/10, 69
2016/8/11, 60
2016/8/12, 53
2016/8/13, 56
2016/8/14, 44
2016/8/15, 54
2016/8/16, 65
2016/8/17, 81
2016/8/18, 59
2016/8/19, 64
2016/8/20, 74
2016/8/21, 70
2016/8/22, 55
2016/8/23, 48
2016/8/24, 37
2016/8/25, 50
2016/8/26, 42
2016/8/27, 50
2016/8/28, 59
2016/8/29, 65
2016/8/30, 92
2016/8/31, 51
2016/9/1, 43
2016/9/2, 43
2016/9/3, 40
2016/9/4, 42
2016/9/5, 35
2016/9/6, 37
2016/9/7, 31
2016/9/8, 36
2016/9/9, 43
2016/9/10, 46
2016/9/11, 57
2016/9/12, 47
2016/9/13, 39
2016/9/14, 50
2016/9/15, 49
2016/9/16, 46
2016/9/17, 41
2016/9/18, 35
2016/9/19, 30
2016/9/20, 33
2016/9/21, 43
2016/9/22, 43
2016/9/23, 42
2016/9/24, 47
2016/9/25, 51
2016/9/26, 56
2016/9/27, 51
2016/9/28, 42
2016/9/29, 35
2016/9/30, 32
2016/4/1, 78
2016/4/2, 78
2016/4/3, 61
2016/4/4, 59
2016/4/5, 60
2016/4/6, 60
2016/4/7, 68
2016/4/8, 80
2016/4/9, 86
2016/4/10, 76
2016/4/11, 58
2016/4/12, 41
2016/4/13, 46
2016/4/14, 48
2016/4/15, 50
2016/4/16, 49
2016/4/17, 47
2016/4/18, 59
2016/4/19, 62
2016/4/20, 77
2016/4/21, 85
2016/4/22, 86
2016/4/23, 95
2016/4/24, 76
2016/4/25, 61
2016/4/26, 65
2016/4/27, 62
2016/4/28, 62
2016/4/29, 67
2016/4/30, 61
2016/5/1, 63
2016/5/2, 62
2016/5/3, 63
2016/5/4, 77
2016/5/5, 67
2016/5/6, 49
2016/5/7, 44
2016/5/9, 48
2016/5/10, 54
2016/5/11, 46
2016/5/12, 40
2016/5/13, 38
2016/5/14, 46
2016/5/15, 40
2016/5/16, 33
2016/5/17, 44
2016/5/18, 41
2016/5/19, 46
2016/5/20, 59
2016/5/21, 44
2016/5/22, 30
2016/5/23, 48
2016/5/24, 31
2016/5/25, 47
2016/5/26, 53
2016/5/27, 52
2016/5/28, 53
2016/5/29, 39
2016/5/30, 34
2016/5/31, 39
2016/6/1, 54
2016/6/2, 50
2016/6/3, 59
2016/6/4, 44
2016/6/5, 53
2016/6/6, 57
2016/6/7, 59
2016/6/8, 51
2016/6/9, 46
2016/6/10, 50
2016/6/11, 43
2016/6/12, 37
2016/6/13, 37
2016/6/14, 48
2016/6/15, 56
2016/6/16, 40
2016/6/17, 32
2016/6/18, 23
2016/6/19, 42
2016/6/20, 33
2016/6/21, 41
2016/6/22, 40
2016/6/23, 46
2016/6/24, 52
2016/6/25, 45
2016/6/26, 49
2016/6/27, 45
2016/6/28, 54
2016/6/29, 65
2016/6/30, 77
2016/1/4, 57
2016/1/5, 53
2016/1/6, 54
2016/1/7, 53
2016/1/8, 57
2016/1/9, 59
2016/1/10, 61
2016/1/11, 57
2016/1/12, 48
2016/1/13, 53
2016/1/14, 52
2016/1/15, 48
2016/1/16, 47
2016/1/17, 42
2016/1/18, 42
2016/1/19, 50
2016/1/20, 43
2016/1/21, 46
2016/1/22, 52
2016/1/24, 30
2016/1/25, 29
2016/1/26, 30
2016/1/27, 31
2016/1/29, 39
2016/1/30, 47
2016/2/2, 54
2016/2/3, 40
2016/2/4, 35
2016/2/5, 32
2016/2/6, 31
2016/2/7, 27
2016/2/8, 46
2016/2/9, 49
2016/2/10, 48
2016/2/11, 45
2016/2/12, 35
2016/2/13, 41
